# ATOM = 1 (spec = C )
# NDIV =     2000 dE=      0.01500750
#    energy (ev)        dos_total           orb-1            orb-2            orb-3            orb-4
     -7.51375688       0.31555730      0.03790103       0.09486466       0.09486466       0.08792693
     -7.49874937       0.31903365      0.03778703       0.09524966       0.09524966       0.09074731
     -7.48374187       0.32203638      0.03767380       0.09564022       0.09564022       0.09308213
     -7.46873437       0.32461575      0.03756196       0.09603784       0.09603784       0.09497812
     -7.45372686       0.32682861      0.03745156       0.09644334       0.09644334       0.09649037
     -7.43871936       0.32873295      0.03734207       0.09685676       0.09685676       0.09767736
     -7.42371186       0.33038414      0.03723254       0.09727744       0.09727744       0.09859673
     -7.40870435       0.33183267      0.03712186       0.09770435       0.09770435       0.09930211
     -7.39369685       0.33312330      0.03700916       0.09813651       0.09813651       0.09984112
     -7.37868934       0.33429511      0.03689405       0.09857342       0.09857342       0.10025421
     -7.36368184       0.33538174      0.03677674       0.09901523       0.09901523       0.10057454
     -7.34867434       0.33641169      0.03665800       0.09946269       0.09946269       0.10082831
     -7.33366683       0.33740834      0.03653891       0.09991694       0.09991694       0.10103555
     -7.31865933       0.33838988      0.03642049       0.10037913       0.10037913       0.10121111
     -7.30365183       0.33936927      0.03630344       0.10085008       0.10085008       0.10136568
     -7.28864432       0.34035467      0.03618784       0.10133006       0.10133006       0.10150671
     -7.27363682       0.34135023      0.03607319       0.10181889       0.10181889       0.10163926
     -7.25862931       0.34235733      0.03595856       0.10231605       0.10231605       0.10176668
     -7.24362181       0.34337605      0.03584284       0.10282105       0.10282105       0.10189112
     -7.22861431       0.34440642      0.03572512       0.10333369       0.10333369       0.10201392
     -7.21360680       0.34544930      0.03560494       0.10385423       0.10385423       0.10213591
     -7.19859930       0.34650670      0.03548243       0.10438335       0.10438335       0.10225757
     -7.18359180       0.34758146      0.03535824       0.10492202       0.10492202       0.10237918
     -7.16858429       0.34867668      0.03523335       0.10547121       0.10547121       0.10250091
     -7.15357679       0.34979500      0.03510877       0.10603169       0.10603169       0.10262285
     -7.13856928       0.35093805      0.03498525       0.10660388       0.10660388       0.10274503
     -7.12356178       0.35210633      0.03486305       0.10718789       0.10718789       0.10286750
     -7.10855428       0.35329939      0.03474186       0.10778363       0.10778363       0.10299026
     -7.09354677       0.35451633      0.03462094       0.10839103       0.10839103       0.10311333
     -7.07853927       0.35575643      0.03449925       0.10901024       0.10901024       0.10323670
     -7.06353177       0.35701960      0.03437583       0.10964170       0.10964170       0.10336038
     -7.04852426       0.35830671      0.03425001       0.11028617       0.11028617       0.10348437
     -7.03351676       0.35961954      0.03412164       0.11094462       0.11094462       0.10360867
     -7.01850925       0.36096057      0.03399112       0.11161808       0.11161808       0.10373329
     -7.00350175       0.36233257      0.03385926       0.11230754       0.11230754       0.10385823
     -6.98849425       0.36373818      0.03372709       0.11301380       0.11301380       0.10398348
     -6.97348674       0.36517965      0.03359552       0.11373754       0.11373754       0.10410906
     -6.95847924       0.36665867      0.03346509       0.11447931       0.11447931       0.10423496
     -6.94347174       0.36817642      0.03333579       0.11523972       0.11523972       0.10436118
     -6.92846423       0.36973375      0.03320707       0.11601947       0.11601947       0.10448773
     -6.91345673       0.37133155      0.03307795       0.11681949       0.11681949       0.10461461
     -6.89844922       0.37297102      0.03294737       0.11764092       0.11764092       0.10474182
     -6.88344172       0.37465396      0.03281442       0.11848509       0.11848509       0.10486936
     -6.86843422       0.37638295      0.03267866       0.11935353       0.11935353       0.10499723
     -6.85342671       0.37816132      0.03254022       0.12024783       0.12024783       0.10512544
     -6.83841921       0.37999314      0.03239974       0.12116971       0.12116971       0.10525398
     -6.82341171       0.38188295      0.03225823       0.12212093       0.12212093       0.10538287
     -6.80840420       0.38383561      0.03211669       0.12310341       0.12310341       0.10551209
     -6.79339670       0.38585610      0.03197587       0.12411928       0.12411928       0.10564166
     -6.77838919       0.38794947      0.03183602       0.12517093       0.12517093       0.10577157
     -6.76338169       0.39012087      0.03169682       0.12626110       0.12626110       0.10590183
     -6.74837419       0.39237577      0.03155746       0.12739294       0.12739294       0.10603244
     -6.73336668       0.39472029      0.03141685       0.12857002       0.12857002       0.10616341
     -6.71835918       0.39716161      0.03127395       0.12979647       0.12979647       0.10629472
     -6.70335168       0.39970842      0.03112803       0.13107700       0.13107700       0.10642639
     -6.68834417       0.40237147      0.03097888       0.13241708       0.13241708       0.10655841
     -6.67333667       0.40516397      0.03082684       0.13382317       0.13382317       0.10669080
     -6.65832916       0.40810202      0.03067269       0.13530289       0.13530289       0.10682355
     -6.64332166       0.41120480      0.03051740       0.13686537       0.13686537       0.10695666
     -6.62831416       0.41449478      0.03036187       0.13852139       0.13852139       0.10709014
     -6.61330665       0.41799762      0.03020661       0.14028351       0.14028351       0.10722399
     -6.59829915       0.42174195      0.03005158       0.14216608       0.14216608       0.10735820
     -6.58329165       0.42575887      0.02989617       0.14418495       0.14418495       0.10749279
     -6.56828414       0.43008112      0.02973932       0.14635702       0.14635702       0.10762776
     -6.55327664       0.43474169      0.02957978       0.14869940       0.14869940       0.10776310
     -6.53826913       0.43977173      0.02941647       0.15122822       0.15122822       0.10789882
     -6.52326163       0.44519760      0.02924867       0.15395700       0.15395700       0.10803493
     -6.50825413       0.45103678      0.02907625       0.15689455       0.15689455       0.10817142
     -6.49324662       0.45729283      0.02889963       0.16004245       0.16004245       0.10830830
     -6.47823912       0.46394951      0.02871963       0.16339216       0.16339216       0.10844556
     -6.46323162       0.47096465      0.02853719       0.16692213       0.16692213       0.10858322
     -6.44822411       0.47826461      0.02835303       0.17059516       0.17059516       0.10872127
     -6.43321661       0.48574028      0.02816747       0.17435655       0.17435655       0.10885972
     -6.41820910       0.49324571      0.02798027       0.17813343       0.17813343       0.10899857
     -6.40320160       0.50060033      0.02779072       0.18183589       0.18183589       0.10913783
     -6.38819410       0.50759530      0.02759788       0.18535997       0.18535997       0.10927749
     -6.37318659       0.51400391      0.02740086       0.18859275       0.18859275       0.10941755
     -6.35817909       0.51959563      0.02719918       0.19141922       0.19141922       0.10955802
     -6.34317159       0.52415242      0.02699296       0.19373028       0.19373028       0.10969890
     -6.32816408       0.52748557      0.02678304       0.19543117       0.19543117       0.10984020
